source_requirement_id,relation_type,target_requirement_id,reason,primary_source_file,primary_source_line,primary_source_format,all_source_files,source_occurrence_count
REQ-CYCLE-003,DATA,REQ-EVENT-004,誤答またはパスの回答結果を参照するため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,115,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-003,FUNCTION,REQ-CYCLE-001,次周へ残す問題を決定するため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,80,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-004,FUNCTION,REQ-CYCLE-003,次周へ残る問題がないことを判定するため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,82,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-005,FUNCTION,REQ-CYCLE-004,完了済み周回から新しい周回を開始するため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,84,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-005,REFERENCE,REQ-COLLECTION-001,新しい周回の対象問題全体を再取得するため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,117,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-006,REFERENCE,REQ-EXAM-PART-001,テスト対策単位を識別するため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,121,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-006,REFERENCE,REQ-PURPOSE-001,目的別問題集単位で状態を関連付けるため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,119,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-006,STRUCTURE,REQ-CYCLE-001,周回状態の管理単位を定義するため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,86,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-007,DATA,REQ-CYCLE-002,開始時点の対象問題を固定して保持するため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,88,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-007,STRUCTURE,REQ-EVENT-002,開始時の出題問題をセッションへ保存するため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,123,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-008,FUNCTION,REQ-CYCLE-007,固定済み周回対象へ明示的な変更だけを許可するため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,90,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-008,REFERENCE,REQ-CONTENT-001,追加する問題を一意に参照するため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,125,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-009,DATA,REQ-CYCLE-006,更新対象となる周回状態を識別するため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,92,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-009,DATA,REQ-EVENT-002,結果を返す学習セッションを識別するため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,127,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-009,VALIDATION,REQ-INTEGRITY-003,周回状態と学習セッションの整合性を検証するため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,129,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-010,CONCEPT,REQ-CYCLE-001,,requirements_data_dependency_integrated_v0_1.md,35,TABLE,requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,2
REQ-CYCLE-010,DATA,REQ-EVENT-004,,requirements_learning_data_dependency_integrated_v0_1.md,34,TABLE,requirements_learning_data_dependency_integrated_v0_1.md,1
REQ-CYCLE-011,FUNCTION,REQ-CYCLE-003,周回中の正誤・パス結果を利用するため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,94,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-011,FUNCTION,REQ-EVENT-003,周回結果も回答イベントとして保存するため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,131,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-012,CONCEPT,REQ-CYCLE-004,周回完了という短期状態を前提とするため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,96,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-CYCLE-012,CONCEPT,REQ-MASTERY-001,長期的な習得・弱点状態と分離するため,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md,133,ARROW,requirements_learning_execution_session_cycle_c1c_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-DASHBOARD-001,DATA,REQ-SUMMARY-001,現在の学習判断に必要な情報を表示するには、未着手、取り組み済み、復習必要、定着済みなどの基本集計が必要である。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,86,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-DASHBOARD-001,PRESENTATION,REQ-MOTIVATION-006,複雑な内部状態を直接表示せず、子ども向けの表示名へ変換できる必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,88,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-DASHBOARD-001,STRUCTURE,REQ-CHILD-001,子ども用に必要情報を優先表示するには、子ども用画面と管理用画面が役割別に分離されている必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,84,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-DASHBOARD-002,DATA,REQ-CYCLE-003,周回の残り問題数を表示するには、誤答またはパスした問題だけを次周へ残す周回状態が必要である。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,96,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-DASHBOARD-002,DATA,REQ-MASTERY-009,次に復習すべき問題の有無を示すには、次回確認時期または復習優先度を算出できる必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,98,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-DASHBOARD-002,DATA,REQ-SUMMARY-001,未完了問題数と復習が必要な問題数を表示するには、基本進捗サマリーが必要である。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,94,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-DASHBOARD-002,PRESENTATION,REQ-CHILD-006,今回の正答状況や未完了数は、学習終了時の結果表示と整合している必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,92,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-DASHBOARD-002,STRUCTURE,REQ-DASHBOARD-001,子ども用進捗表示は、現在の学習判断に必要な情報を優先する基本方針を前提とする。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,90,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
REQ-DASHBOARD-003,DATA,REQ-CYCLE-006,周回状況を表示するには、周回状態が目的別問題集またはテスト対策単位で管理されている必要がある。,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md,108,ARROW,requirements_screen_interaction_progress_d4_dependency_integrated_v0_1.md;requirements_screen_interaction_progress_d4_dependency_integrated_v0_2.md,2
